place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHX1BieGVnEAE,2,,2 years ago,2022-09-10 12:51:10.314766,,,,0,8,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHM09IVTZnRRAB,4,,2 years ago,2022-09-10 12:51:11.066264,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHektqTXZRRRAB,3,Sales people dont explain technicals,2 years ago,2022-09-10 12:51:11.082008,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:11.082008,0,333,260,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHLU9IWl9RRRAB,5,,2 years ago,2022-09-10 12:51:11.092310,,,,0,1,2,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUNHeU5DRGxBRRAB,4,Good electronics and appliance store with a huge variety of products. Offers good discounts.,2 years ago,2022-09-10 12:51:11.102333,We are grateful for your kind words. Thanks for sharing your feedback.,2 years ago,2022-09-10 12:51:11.102333,0,947,3336,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHOE5lQ0JREAE,5,Best Service and Best Customer Support,2 years ago,2022-09-10 12:51:11.113605,Thank you for your feedback.,2 years ago,2022-09-10 12:51:11.113605,0,168,457,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHa05xd2RBEAE,5,Price reasonable,2 years ago,2022-09-10 12:51:11.127611,Thank you for your feedback.,2 years ago,2022-09-10 12:51:11.127611,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2aTlfUUhnEAE,5,"Evergreen reception, everyone everywhere in action. But delivery regard I am not satisfied since 8 days has gone, till NOW I AM WAITING FOR A FRIDGE AND A WASHING MACHINE.  HOW LONG IT WILL TAKE I DONT  KNOW.",2 years ago,2022-09-10 12:51:11.161384,Thank you for your feedback.,2 years ago,2022-09-10 12:51:11.161384,0,21,14,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHNElDQ0t3EAE,3,,2 years ago,2022-09-10 12:51:11.225076,,,,0,4,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUNHZ05hbURREAE,1,Its good,2 years ago,2022-09-10 12:51:11.251405,"Greetings from Vasanth & Co! With reference to your post, we request you to specify your exact requirement, so that we can assist you further. Thank you.",2 years ago,2022-09-10 12:51:11.251405,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2djZPY3pnRRAB,5,,2 years ago,2022-09-10 12:51:11.355706,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2M19MdlhREAE,5,Nice collection but service need to be improved,2 years ago,2022-09-10 12:51:12.062817,"Thank you for your feedback. we will consider your feedback, you can write to us at feedback@vasanthandco.co",2 years ago,2022-09-10 12:51:12.062817,0,34,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2Nzc3NVVREAE,1,Irresponsible  place,2 years ago,2022-09-10 12:51:12.075891,"Greetings from Vasanth & Co! With reference to your post, we request you to specify your exact requirement, so that we can assist you further. Thank you.",2 years ago,2022-09-10 12:51:12.075891,0,32,11,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2cjVDN2p3RRAB,5,"Good place,got loads of brand choices,friendly staff..Our sales person *Mr Balaji was very good explained everything in detail in the fridge section.Good payment options...Easy process..",2 years ago,2022-09-10 12:51:12.078901,Thank you for your feedback and for taking the time to write about your experience. We are delighted to see that you enjoyed. We look forward to your next Visit.,2 years ago,2022-09-10 12:51:12.078901,0,73,9,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2OThqZERBEAE,5,,2 years ago,2022-09-10 12:51:12.085910,,,,0,117,420,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2MjQzbFBBEAE,5,,2 years ago,2022-09-10 12:51:12.094981,,,,0,5,1,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2Mi1hYnN3RRAB,2,In first floor I got good response. very happy but in Ground floor TV section  not responded and irrespecive  attender. and not  answer properly. very very bitter experience. really upset,2 years ago,2022-09-10 12:51:12.100800,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:12.100800,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2bThIaWtBRRAB,1,No range to choose from. Sales personnel not equipped,2 years ago,2022-09-10 12:51:12.100800,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to complaints@vasanthandco.co We will check with the concerned teams and get back to you.,2 years ago,2022-09-10 12:51:12.100800,0,73,10,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2MDVyXzNnRRAB,4,,2 years ago,2022-09-10 12:51:12.110890,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2M2RDLXh3RRAB,2,Not responding person,2 years ago,2022-09-10 12:51:12.122873,"Greetings from Vasanth & Co! With reference to your post, we request you to specify your exact requirement, so that we can assist you further. Thank you.",2 years ago,2022-09-10 12:51:12.122873,0,30,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2clpTaFV3EAE,5,,2 years ago,2022-09-10 12:51:12.126879,,,,0,17,136,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2MWJ6V2pnRRAB,5,Good place to buy all home appliances.,2 years ago,2022-09-10 12:51:12.934883,We are grateful for your kind words. Thanks for sharing your feedback.,2 years ago,2022-09-10 12:51:12.934883,0,4,3,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2NVpfZ3BRRRAB,5,,2 years ago,2022-09-10 12:51:12.935892,,,,0,29,137,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2Z1p2aGpRRRAB,4,,2 years ago,2022-09-10 12:51:12.944900,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2OXVtc1dREAE,1,Price all r high,2 years ago,2022-09-10 12:51:12.951738,"Greetings from Vasanth & Co! With reference to your post, we request you to specify your exact requirement, so that we can assist you further. Thank you.",2 years ago,2022-09-10 12:51:12.951738,0,2,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2dHE2Q1B3EAE,4,,2 years ago,2022-09-10 12:51:12.957854,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2NW9URHZBRRAB,4,You can buy all products in one place but before buying get clear delivery date and time ....,2 years ago,2022-09-10 12:51:12.957854,Thank you for your feedback.,2 years ago,2022-09-10 12:51:12.957854,0,46,6,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2cXZ5blBREAE,1,,2 years ago,2022-09-10 12:51:12.967946,,,,0,44,15,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2OHJpRmNnEAE,3,,2 years ago,2022-09-10 12:51:12.967946,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2d3E2WkJREAE,5,good,2 years ago,2022-09-10 12:51:12.967946,Thank you for your feedback.,2 years ago,2022-09-10 12:51:12.967946,0,296,74,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2Z3I2WkVREAE,5,Good value for money. You can buy almost buy anything for your household.,2 years ago,2022-09-10 12:51:12.979095,We are grateful for your kind words. Thanks for sharing your feedback.,2 years ago,2022-09-10 12:51:12.979095,0,24,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUQ2aklfcFR3EAE,3,Explain about the product rate wise cheaper,2 years ago,2022-09-10 12:51:14.017407,"Greetings from Vasanth & Co! With reference to your post, we request you to specify your exact requirement, so that we can assist you further. Thank you.",2 years ago,2022-09-10 12:51:14.017407,0,30,6,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUQ2dU1iMmpRRRAB,3,,2 years ago,2022-09-10 12:51:14.028516,,,,0,49,19,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2cjVqN0pBEAE,5,,2 years ago,2022-09-10 12:51:14.028516,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2dDktXzNRRRAB,1,,2 years ago,2022-09-10 12:51:14.038524,,,,0,27,8,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2bTRiQ1ZBEAE,4,,2 years ago,2022-09-10 12:51:14.043057,,,,0,6,30,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2bTZyM2ZBEAE,5,,2 years ago,2022-09-10 12:51:14.044569,,,,0,6,279,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2cTRtVldREAE,4,Good customer service,2 years ago,2022-09-10 12:51:14.053079,Thank you for your valuable feedback. We are glad that you enjoyed your shopping experience at Vasanth & Co,2 years ago,2022-09-10 12:51:14.053079,6,132,33,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2czdhTG5BRRAB,5,Speed working process & employees.happy to much product.good,2 years ago,2022-09-10 12:51:14.055281,Thank you for your feedback.,2 years ago,2022-09-10 12:51:14.055281,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2MDdtN3lBRRAB,4,,2 years ago,2022-09-10 12:51:14.066390,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2X2FHS0pREAE,4,,2 years ago,2022-09-10 12:51:14.066390,,,,0,5,12,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2amZHcTBRRRAB,4,Nice,3 years ago,2021-09-10 12:51:14.938117,Thank you for your feedback.,2 years ago,2022-09-10 12:51:14.938117,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2amI2SXBRRRAB,4,,3 years ago,2021-09-10 12:51:14.938117,,,,0,8,1,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2dVlpMndBRRAB,5,,3 years ago,2021-09-10 12:51:14.949183,,,,0,3,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2bWZxTE1nEAE,5,,3 years ago,2021-09-10 12:51:14.965109,,,,0,5,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2Nll6eklREAE,5,,3 years ago,2021-09-10 12:51:14.970117,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2d2FmN3pnRRAB,3,All showroom like same and this also same as well as hmm thats all,3 years ago,2021-09-10 12:51:14.974335,"Greetings from Vasanth & Co! With reference to your post, we request you specify your exact requirement, so that we can assist you further. Thank you.",3 years ago,2021-09-10 12:51:14.974335,0,3,13,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2anZpOWZREAE,5,,3 years ago,2021-09-10 12:51:14.986558,,,,0,5,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2eHBXWnhRRRAB,3,,3 years ago,2021-09-10 12:51:14.996677,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2aHEtdUFnEAE,2,,3 years ago,2021-09-10 12:51:14.996677,,,,0,,,,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2dXFmc0pREAE,4,Nice,3 years ago,2021-09-10 12:51:15.012699,Thanks for sharing your feedback.,3 years ago,2021-09-10 12:51:15.012699,0,170,471,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2eXBmdERnEAE,5,,3 years ago,2021-09-10 12:51:15.732581,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2c3RfbkhREAE,4,Good shop but workers  should answer customer properly,3 years ago,2021-09-10 12:51:15.742781,Thank you for your feedback. Please mention your difficulty so that we can check with our team and revert.,3 years ago,2021-09-10 12:51:15.742781,0,74,6,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2Z3VuOWxnRRAB,1,Worst customer service   no other stores will be like this,3 years ago,2021-09-10 12:51:15.742781,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,3 years ago,2021-09-10 12:51:15.742781,0,117,31,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2eUwzdzRRRRAB,4,"Bought a telly, good customer service and the sales guy was very polite and didnt bother us with any sales pitch.",3 years ago,2021-09-10 12:51:15.757109,"Greetings from Vasanth & Co! With reference to your post, we request you specify your exact requirement, so that we can assist you further. Thank you.",3 years ago,2021-09-10 12:51:15.757109,0,4,,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2c051NW9RRRAB,5,"Ive gone to many appliance stores, but Vasanth & Co offers the best price.. Keep in mind you have to bargain a bit !!",3 years ago,2021-09-10 12:51:15.757109,Thank you for your feedback. Exactly its not the same as commented.,3 years ago,2021-09-10 12:51:15.757109,0,27,7,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2d05XNTF3RRAB,1,"Our nightmares with this particular chain of stores and branches started when we first decided to lock in here to purchase a new refrigerator. For patrons coming from afar in a car, they don t offer valet parking nor do they help in parking the car in an appropriate public spot. After parking the car, we were browsing through the different brands they had, and the salesman who assisted us initially was fairly good at what he was doing. Here s where the second stage of the nightmare started when another minion of an assistant named Vishwa, came in and hijacked the deal from the first salesman. Vishwa wasn t particularly nifty in his work. Upon being posted with a question on a spec or pricing for a particular brand/ model, he always needed  1 second  to get them answers from his colleagues. Anyways, the refrigerator at home had breathed its last after 20 years of quality, and we needed to make the purchase for installation as soon as possible. We were ready to make the full payment on the same day, without any financing options, as we needed it ASAP. We were initially looking for the Whirlpool brand, which costed 25k, and gradually changed our mind to a robust model in Panasonic which costed around 30k. Vishwa told us that the Panasonic would be delivered on the same day, whereas the Whirlpool model could be delivered only on the day after. However, when we thoroughly investigated a particular model in Liebherr, it was decided that we would be buying that model, even if it overshot our budget by at-least 25%. It was the  perfect one  and we were okay with buying it even if it would be delivered only on the day after. From the moment we fixed our model, Vishwa started pushing this in full force, where he promised that the product would be delivered the NEXT DAY, and the installation would happen on the DAY AFTER DELIVERY. The above promise and the subsequent promises from Vishwa were complete rubbish. First, he offered a discount of a net 1500, where they would give us a stabilizer and a stand for the refrigerator. Also here, the stand could be delivered only after 2 days, and Vishwa told us 3 times that he would personally come and deliver it at our home. The refrigerator was delivered after multiple follow ups on the same day, but way beyond the evening time they promised. The installation was supposed to happen the following day. On the day of the expected installation, after waiting the whole day, we received no response, and our calls were getting ignored. However, when dialled from a neighbour s number, Vishwa immediately picked up the call and that s when Vishwa informed us that THEY (Vasanth and Co) WON T PERFORM THE INSTALLATION as VISHWA QUOTED EARLIER, but the technician from Liebherr would perform the installation, and all they d do is the raising of customer support tickets to Liebherr to perform the installation. The third day after delivery our patience was tested as our food products were getting spoilt, flowers getting faded etc. We had a conversation with a spokesperson from Liebherr, when they to our shock, told us that THEY WON T PERFORM INSTALLATION FOR THIS PARTICULAR MODEL, much in contrast to what Vishwa had promised. They were grateful enough to accept the mistake made by the dealer (Vasanth and Co), and helped us with the installation by sending their technician on the same day. We had conference calls with the dealer, and Vishwa himself along with Liebherr to understand why this wasn t communicated earlier. Now, the stand which was promised on the 2nd day of purchase, was not delivered until today. We seldom expected Vishwa to personally come and deliver it as he promised above, but we at least expected them to deliver it and help us place the refrigerator on the stand. I WOULD PROFUSELY ADVICE AGAINST VISITING THIS STORE OR ATLEAST THIS PARTICULAR BRANCH. IF YOU HAVE NO OTHER CHOICE THAN THIS PARTICULAR BRANCH, AVOID VISHWA DEALING YOUR SALES AT ALL COSTS.",3 years ago,2021-09-10 12:51:15.768525,"Greetings! We seemed to have failed to meet your expectations. We are sorry that you are disappointed. We would like to hear about your concern in detail. Please share your Contact details and Invoice number to +91 78248 37672, we will connect with you shortly.",3 years ago,2021-09-10 12:51:15.768525,2,17,14,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSUM2d042Q0V3EAE,5,"Spacious, nice employees and wide varieties",3 years ago,2021-09-10 12:51:15.779432,Thank you for your feedback.,3 years ago,2021-09-10 12:51:15.779432,0,77,690,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSUM2d1B5UWdBRRAB,1,,3 years ago,2021-09-10 12:51:15.789450,,,,0,81,4,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhbi03NUdnEAE,5,,3 years ago,2021-09-10 12:51:15.789450,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURhN3EzMC13RRAB,1,We bought N number of items (5 bills) and committed a particular date for delivery but they didnt deliver on time.. as well no proper update from the customer care.. ppl who picks the cal dont answer with responsibility..we spend money and they want us to run behind them..And we got the products delivered only after THREE DAYS. This is no way acceptable!!! and then the delivery team forcing customers to pay extra for them apart from the delivery charge paid.! STRONGLY REGRET FOR BUYING HERE. VERY POOR SERVICE.,3 years ago,2021-09-10 12:51:15.800980,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,3 years ago,2021-09-10 12:51:15.800980,1,3,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURhN3Zxa3ZRRRAB,1,,3 years ago,2021-09-10 12:51:16.448535,,,,0,1,12,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURhN3RMd3dnRRAB,5,,3 years ago,2021-09-10 12:51:16.448535,,,,0,1,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhMW8zUUVREAE,1,"Being a brand and well known, the brand representative are so bad to handle customer, Wery worst and lassy staff.",3 years ago,2021-09-10 12:51:16.448535,Greetings! We regret the inconvenience caused. Kindly share your invoice number and contact details to +91 78248 37672. We will check with the concerned teams and get back to you.,3 years ago,2021-09-10 12:51:16.448535,1,295,117,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhc3RXd2FBEAE,4,,3 years ago,2021-09-10 12:51:16.459100,,,,0,337,1444,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhNHJ5QmJREAE,5,"Good collection of consumer products, nice service. Morning time is always better to make purchase after viewing complete range of products.",3 years ago,2021-09-10 12:51:16.459100,,,,0,240,2,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhb3RXTVlBEAE,4,Good,3 years ago,2021-09-10 12:51:16.471134,Thank you for your feedback.,3 years ago,2021-09-10 12:51:16.471134,0,11,15,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhd29tY0lnEAE,5,,3 years ago,2021-09-10 12:51:16.479669,,,,0,38,12,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhOVBUbVFnEAE,5,Ok,3 years ago,2021-09-10 12:51:16.479669,Thank you for your valuable feedback. We are glad that you enjoyed your shopping experience at Vasanth & Co,3 years ago,2021-09-10 12:51:16.479669,0,102,3,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhMUoyRVFnEAE,1,,3 years ago,2021-09-10 12:51:16.492228,"Greetings from Vasanth & Co! With reference to your post, we request you specify your exact requirement, so that we can assist you further. Thank you.",3 years ago,2021-09-10 12:51:16.492228,0,4,,False,Vest,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChdDSUhNMG9nS0VJQ0FnSURhMU82bG5BRRAB,4,,3 years ago,2021-09-10 12:51:16.492228,,,,0,29,6,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhcElEd0JBEAE,4,,3 years ago,2021-09-10 12:51:17.015001,,,,0,2,,False,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhbUliTkVREAE,5,,3 years ago,2021-09-10 12:51:17.015001,,,,0,70,2,True,,
ChIJr7PRKFZmUjoRcPKu6BngwRc,VASANTH & CO,ChZDSUhNMG9nS0VJQ0FnSURhNk1yUlBREAE,4,Our Tamilnadus pride,3 years ago,2021-09-10 12:51:17.028067,Thank you for your feedback.,3 years ago,2021-09-10 12:51:17.028067,0,151,13,True,,
